hour,value
2025-06-02 00:00,51.99873631002527
2025-06-02 01:00,48.88351063829787
2025-06-02 02:00,49.663291139240506
2025-06-02 03:00,51.58462852263023
2025-06-02 04:00,50.43890728476821
2025-06-02 05:00,49.706591500433646
2025-06-02 06:00,50.3589552238806
2025-06-02 07:00,49.10131904369332
2025-06-02 08:00,48.98210702341137
2025-06-02 09:00,49.96267206477733
2025-06-02 10:00,49.4469572368421
2025-06-02 11:00,48.77104149026249
2025-06-02 12:00,48.57651888341543
2025-06-02 13:00,51.67424612876936
2025-06-02 14:00,50.50195246179966
2025-06-02 15:00,51.1369150779896
2025-06-02 16:00,50.17005887300252
2025-06-02 17:00,50.22814685314685
2025-06-02 18:00,50.441399662731875
2025-06-02 19:00,50.84066213921902
2025-06-02 20:00,49.79834782608695
2025-06-02 21:00,51.72981878088962
2025-06-02 22:00,49.19779346866726
2025-06-02 23:00,50.24088159031979
