hour,value
2025-06-22 00:00,51.25560131795717
2025-06-22 01:00,49.847082018927445
2025-06-22 02:00,48.87806873977087
2025-06-22 03:00,50.439785831960464
2025-06-22 04:00,49.23134073441503
2025-06-22 05:00,49.62016736401674
2025-06-22 06:00,50.871076642335765
2025-06-22 07:00,50.776092333058536
2025-06-22 08:00,50.20683760683761
2025-06-22 09:00,50.71478334749363
2025-06-22 10:00,49.195735785953175
2025-06-22 11:00,51.269269949066214
2025-06-22 12:00,49.92882096069869
2025-06-22 13:00,51.3512
2025-06-22 14:00,50.33989769820972
2025-06-22 15:00,49.5107423580786
2025-06-22 16:00,51.13743718592965
2025-06-22 17:00,50.664581572273875
2025-06-22 18:00,50.15559157212318
2025-06-22 19:00,50.117571059431526
2025-06-22 20:00,49.79369369369369
2025-06-22 21:00,51.33177317731773
2025-06-22 22:00,51.01114836546522
2025-06-22 23:00,51.4121110176619
