hour,value
2025-06-05 00:00,48.53109656301146
2025-06-05 01:00,48.97819614711033
2025-06-05 02:00,50.67515047291487
2025-06-05 03:00,50.5528156996587
2025-06-05 04:00,50.21807531380753
2025-06-05 05:00,49.678339041095896
2025-06-05 06:00,49.557056798623066
2025-06-05 07:00,48.92118506493507
2025-06-05 08:00,50.28839869281046
2025-06-05 09:00,49.680708985985156
2025-06-05 10:00,50.51481481481481
2025-06-05 11:00,50.430344827586204
2025-06-05 12:00,50.61884297520661
2025-06-05 13:00,49.688776371308016
2025-06-05 14:00,50.81497907949791
2025-06-05 15:00,49.593916666666665
2025-06-05 16:00,49.04793459552496
2025-06-05 17:00,50.3367535744323
2025-06-05 18:00,50.03839285714286
2025-06-05 19:00,50.98673469387755
2025-06-05 20:00,50.1640243902439
2025-06-05 21:00,49.086332767402375
2025-06-05 22:00,50.749053201082056
2025-06-05 23:00,50.03733766233766
