hour,value
2025-06-12 00:00,50.244248530646516
2025-06-12 01:00,50.87001594896332
2025-06-12 02:00,48.05227467811159
2025-06-12 03:00,48.051322314049585
2025-06-12 04:00,49.62689901697944
2025-06-12 05:00,49.043076923076924
2025-06-12 06:00,50.74912280701754
2025-06-12 07:00,50.36122792262405
2025-06-12 08:00,48.5546357615894
2025-06-12 09:00,50.24573578595318
2025-06-12 10:00,49.5677868852459
2025-06-12 11:00,50.47220779220779
2025-06-12 12:00,49.88388214904679
2025-06-12 13:00,50.38498748957464
2025-06-12 14:00,49.67481296758105
2025-06-12 15:00,49.958193979933114
2025-06-12 16:00,49.817841971113
2025-06-12 17:00,49.13086419753087
2025-06-12 18:00,48.48170829975826
2025-06-12 19:00,48.16778413736713
2025-06-12 20:00,49.981737588652486
2025-06-12 21:00,49.36834825061025
2025-06-12 22:00,50.68854895104895
2025-06-12 23:00,49.88313043478261
