hour,value
2025-06-01 00:00,50.56289409862571
2025-06-01 01:00,49.93980343980344
2025-06-01 02:00,49.45721271393643
2025-06-01 03:00,50.18157267672756
2025-06-01 04:00,48.61149619611158
2025-06-01 05:00,50.71224322103534
2025-06-01 06:00,50.73916598528209
2025-06-01 07:00,49.31643625192012
2025-06-01 08:00,49.948824006488245
2025-06-01 09:00,49.06338147833475
2025-06-01 10:00,49.0856414613424
2025-06-01 11:00,48.259663865546216
2025-06-01 12:00,50.05874587458746
2025-06-01 13:00,49.882916307161345
2025-06-01 14:00,49.406200177147916
2025-06-01 15:00,49.18583545377438
2025-06-01 16:00,49.87046714172605
2025-06-01 17:00,52.19601063829787
2025-06-01 18:00,49.34959415584415
2025-06-01 19:00,49.81857506361323
2025-06-01 20:00,49.80594732370433
2025-06-01 21:00,50.505213675213675
2025-06-01 22:00,50.05696095076401
2025-06-01 23:00,49.49576271186441
