hour,value
2025-06-09 00:00,48.624040066777965
2025-06-09 01:00,49.396594684385384
2025-06-09 02:00,48.30322291853178
2025-06-09 03:00,49.54690812720848
2025-06-09 04:00,49.4480202190396
2025-06-09 05:00,49.309248554913296
2025-06-09 06:00,49.38624078624078
2025-06-09 07:00,50.97783783783784
2025-06-09 08:00,48.62186711522288
2025-06-09 09:00,50.96702214930271
2025-06-09 10:00,50.76164154103853
2025-06-09 11:00,49.03946488294314
2025-06-09 12:00,49.472
2025-06-09 13:00,49.03595505617977
2025-06-09 14:00,50.305053191489364
2025-06-09 15:00,50.54401408450704
2025-06-09 16:00,49.77742193755004
2025-06-09 17:00,49.18497854077253
2025-06-09 18:00,50.69552238805971
2025-06-09 19:00,49.937366548042704
2025-06-09 20:00,51.96171749598716
2025-06-09 21:00,50.15441666666667
2025-06-09 22:00,49.48404344193818
2025-06-09 23:00,47.670643642072214
