hour,value
2025-06-20 00:00,51.16538461538462
2025-06-20 01:00,49.589137931034486
2025-06-20 02:00,49.93775933609958
2025-06-20 03:00,51.51222515391381
2025-06-20 04:00,48.521961805555556
2025-06-20 05:00,48.38666077738516
2025-06-20 06:00,50.198425849212924
2025-06-20 07:00,48.81205128205128
2025-06-20 08:00,50.254973357015984
2025-06-20 09:00,50.5892050209205
2025-06-20 10:00,50.486606334841625
2025-06-20 11:00,50.73097133757962
2025-06-20 12:00,50.50043215211755
2025-06-20 13:00,47.941306266548985
2025-06-20 14:00,49.3193345323741
2025-06-20 15:00,50.49957947855341
2025-06-20 16:00,50.254933110367894
2025-06-20 17:00,49.97325769854133
2025-06-20 18:00,49.50251954821894
2025-06-20 19:00,51.165490533562824
2025-06-20 20:00,49.66983333333334
2025-06-20 21:00,49.70555081127242
2025-06-20 22:00,49.95008695652174
2025-06-20 23:00,48.704824202780046
