hour,value
2025-06-21 00:00,49.93022508038585
2025-06-21 01:00,50.54037985136251
2025-06-21 02:00,50.54747386759582
2025-06-21 03:00,49.9999150382328
2025-06-21 04:00,49.91620450606586
2025-06-21 05:00,50.829491525423734
2025-06-21 06:00,51.106801007556676
2025-06-21 07:00,50.047504159733776
2025-06-21 08:00,50.84675652906487
2025-06-21 09:00,51.1402027027027
2025-06-21 10:00,48.04948717948718
2025-06-21 11:00,48.921147260273976
2025-06-21 12:00,50.2279315960912
2025-06-21 13:00,50.707780725022104
2025-06-21 14:00,50.60716112531969
2025-06-21 15:00,48.91108374384236
2025-06-21 16:00,49.9251724137931
2025-06-21 17:00,49.095891536565325
2025-06-21 18:00,51.371171941830625
2025-06-21 19:00,49.43262711864407
2025-06-21 20:00,49.5772449869224
2025-06-21 21:00,49.42929120409906
2025-06-21 22:00,50.91526717557252
2025-06-21 23:00,49.94734299516908
