hour,value
2025-06-17 00:00,49.935870516185474
2025-06-17 01:00,48.672624647224836
2025-06-17 02:00,49.249183147033534
2025-06-17 03:00,50.51832191780822
2025-06-17 04:00,49.81549180327869
2025-06-17 05:00,50.156992084432716
2025-06-17 06:00,50.171632996633
2025-06-17 07:00,48.97085385878489
2025-06-17 08:00,50.777713338856664
2025-06-17 09:00,49.43660637381568
2025-06-17 10:00,50.25080168776371
2025-06-17 11:00,49.635672514619884
2025-06-17 12:00,50.02971137521222
2025-06-17 13:00,50.966037735849056
2025-06-17 14:00,50.17158424140821
2025-06-17 15:00,50.340582191780825
2025-06-17 16:00,48.867504187604695
2025-06-17 17:00,50.029251101321584
2025-06-17 18:00,51.45865302642796
2025-06-17 19:00,50.60082236842105
2025-06-17 20:00,48.58943894389439
2025-06-17 21:00,48.90248596631917
2025-06-17 22:00,50.26058091286307
2025-06-17 23:00,50.10188524590164
