hour,value
2025-06-26 00:00,50.90376202974628
2025-06-26 01:00,49.571226831421
2025-06-26 02:00,48.57773212818406
2025-06-26 03:00,49.54851138353766
2025-06-26 04:00,50.70366972477064
2025-06-26 05:00,51.57852865697177
2025-06-26 06:00,50.94426778242678
2025-06-26 07:00,50.38547387068202
2025-06-26 08:00,49.54085213032582
2025-06-26 09:00,50.67075471698113
2025-06-26 10:00,49.32852263023057
2025-06-26 11:00,50.90290556900726
2025-06-26 12:00,50.36663900414938
2025-06-26 13:00,49.96032285471538
2025-06-26 14:00,50.07698887938409
2025-06-26 15:00,50.422415370539795
2025-06-26 16:00,49.57806563039724
2025-06-26 17:00,48.934358523725834
2025-06-26 18:00,50.545361702127664
2025-06-26 19:00,50.56050156739812
2025-06-26 20:00,50.76967854039965
2025-06-26 21:00,49.73534338358459
2025-06-26 22:00,49.95887772194305
2025-06-26 23:00,50.72790102389079
